Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,48095.788,21665.199,26309.156,26669.256,,65302.93,88461.74,,127645.516
MontgomeryCurves,,,,27301.709,,,,91695.611,,
BrainpoolCurvesT1,10576.659,14991.425,19743.2,,25664.877,43692.938,62531.847,,122454.073,
BrainpoolCurvesR1,10958.896,14230.856,20155.742,,27604.503,43150.54,63751.584,,120482.454,
EdwardsCurves,,,,46825.341,,,,160332.162,,
