Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,14996.303,20611.941,25296.122,27358.993,,63252.853,87538.596,,121211.7
MontgomeryCurves,,,,26871.984,,,,91169.777,,
BrainpoolCurvesT1,10071.273,14662.459,20019.936,,26879.773,42805.435,62284.343,,121003.431,
BrainpoolCurvesR1,10439.087,14791.919,20037.049,,26429.903,42490.186,62605.345,,122720.043,
EdwardsCurves,,,,45188.339,,,,160321.431,,
