Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,15580.261,20627.108,26219.048,26395.026,,61978.678,87742.415,,124725.893
MontgomeryCurves,,,,27054.127,,,,92241.742,,
BrainpoolCurvesT1,10643.768,15179.956,20686.241,,28750.959,44236.095,65402.912,,123778.522,
BrainpoolCurvesR1,10691.107,15347.253,21044.765,,28804.133,45863.931,64162.34,,123504.709,
EdwardsCurves,,,,48601.988,,,,160147.455,,
