Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,14804.223,20425.965,26313.086,26457.458,,62375.849,87590.313,,125296.017
MontgomeryCurves,,,,27024.797,,,,92293.366,,
BrainpoolCurvesT1,10655.499,15131.548,20615.029,,28197.222,44754.645,65277.44,,122787.536,
BrainpoolCurvesR1,10787.011,15346.885,21105.821,,28449.558,45539.986,63837.478,,124904.762,
EdwardsCurves,,,,47758.904,,,,163529.141,,
