Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,573241.0,573790.0,850218.0,753660.0,,1876644.0,2548883.0,,3605582.0
MontgomeryCurves,,,,869260.0,,,,2601129.0,,
BrainpoolCurvesT1,399596.0,404479.0,570372.0,,830198.0,1222714.0,1887935.0,,3578115.0,
BrainpoolCurvesR1,346861.0,425414.0,600889.0,,826658.0,1262509.0,1990718.0,,3593313.0,
EdwardsCurves,,,,1643855.0,,,,4620716.0,,
