Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,448363.0,612730.0,754576.0,724058.0,,1874018.0,2673210.0,,3625906.0
MontgomeryCurves,,,,805601.0,,,,2532769.0,,
BrainpoolCurvesT1,346373.0,429870.0,547667.0,,811766.0,1791133.0,1653987.0,,3595694.0,
BrainpoolCurvesR1,317321.0,452819.0,601378.0,,773069.0,1225461.0,1820613.0,,3500785.0,
EdwardsCurves,,,,1354855.0,,,,4574939.0,,
