Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,29835.973,43849.079,53069.261,52409.552,,125718.131,182766.727,,248125.643
MontgomeryCurves,,,,53389.91,,,,177614.395,,
BrainpoolCurvesT1,21120.941,29912.274,41391.63,,52933.651,81486.613,121411.685,,240619.802,
BrainpoolCurvesR1,22170.032,29424.594,40167.912,,51885.345,80804.42,125464.681,,238849.481,
EdwardsCurves,,,,92927.942,,,,312022.394,,
