Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,385741.0,662962.0,680784.0,626890.0,,1465573.0,2633172.0,,2900017.0
MontgomeryCurves,,,,577330.0,,,,1893672.0,,
BrainpoolCurvesT1,272949.0,319579.0,459960.0,,655882.0,892271.0,1388913.0,,2538262.0,
BrainpoolCurvesR1,250427.0,322448.0,475401.0,,595702.0,1001585.0,1529842.0,,2949944.0,
EdwardsCurves,,,,1105832.0,,,,3888295.0,,
