Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,519774.0,571653.0,741941.0,743468.0,,1852779.0,2435236.0,,3678518.0
MontgomeryCurves,,,,832456.0,,,,2549188.0,,
BrainpoolCurvesT1,344970.0,429625.0,603514.0,,777281.0,1168454.0,1766780.0,,3561331.0,
BrainpoolCurvesR1,345214.0,433775.0,606505.0,,816892.0,1223019.0,1859126.0,,3441581.0,
EdwardsCurves,,,,1441769.0,,,,4745960.0,,
