Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,14644.028,20838.798,25565.471,25322.639,,63195.889,85060.477,,120982.768
MontgomeryCurves,,,,26389.601,,,,87915.048,,
BrainpoolCurvesT1,10628.921,15165.211,21137.247,,26340.241,41340.988,63891.588,,119141.923,
BrainpoolCurvesR1,10096.98,14685.567,21188.333,,26946.663,42316.449,62245.779,,120127.147,
EdwardsCurves,,,,46855.939,,,,162122.977,,
