Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,402220.0,577575.0,782164.0,827513.0,,1779292.0,2555962.0,,3593130.0
MontgomeryCurves,,,,721434.0,,,,2570795.0,,
BrainpoolCurvesT1,286926.0,406188.0,613524.0,,779905.0,1255612.0,1922481.0,,3568228.0,
BrainpoolCurvesR1,302978.0,449828.0,641966.0,,809141.0,1307553.0,1950678.0,,3531119.0,
EdwardsCurves,,,,1372799.0,,,,4801807.0,,
