Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,409544.0,538878.0,810300.0,664672.0,,2122920.0,2488153.0,,2942436.0
MontgomeryCurves,,,,815854.0,,,,2558831.0,,
BrainpoolCurvesT1,358825.0,463866.0,578124.0,,779844.0,1265805.0,1810238.0,,4085561.0,
BrainpoolCurvesR1,401550.0,428648.0,574156.0,,823179.0,1224118.0,1871638.0,,3487540.0,
EdwardsCurves,,,,1357480.0,,,,4355946.0,,
