Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,15146.621,19571.558,25329.857,26634.73,,61365.106,84944.908,,123452.799
MontgomeryCurves,,,,26993.476,,,,88121.879,,
BrainpoolCurvesT1,10475.226,14748.481,20379.559,,26360.056,41709.764,61005.79,,121137.276,
BrainpoolCurvesR1,11030.733,14765.231,20651.141,,26786.238,42851.625,62732.088,,117812.499,
EdwardsCurves,,,,46427.22,,,,161648.365,,
