Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,366820.0,697386.0,805662.0,605773.0,,1308591.0,1798091.0,,2688897.0
MontgomeryCurves,,,,585447.0,,,,1947505.0,,
BrainpoolCurvesT1,216979.0,296447.0,448607.0,,592101.0,875730.0,1331906.0,,2582513.0,
BrainpoolCurvesR1,239196.0,379699.0,499754.0,,638243.0,1071469.0,1550594.0,,2827385.0,
EdwardsCurves,,,,1090879.0,,,,3880361.0,,
