Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,14933.703,21337.165,26266.932,26753.824,,62124.235,86368.086,,123076.7
MontgomeryCurves,,,,26559.879,,,,87613.5,,
BrainpoolCurvesT1,10810.427,15253.823,20425.136,,26847.156,42525.619,61941.813,,119632.236,
BrainpoolCurvesR1,12339.908,14831.407,19790.059,,27099.402,40562.069,64526.916,,120921.528,
EdwardsCurves,,,,46048.417,,,,153540.298,,
