Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,870237.0,1283444.0,1527034.0,1521358.0,,3691763.0,5250353.0,,7287091.0
MontgomeryCurves,,,,1560360.0,,,,5113695.0,,
BrainpoolCurvesT1,612975.0,881589.0,1231930.0,,1620052.0,2481256.0,3647085.0,,7208051.0,
BrainpoolCurvesR1,731444.0,901548.0,1154721.0,,1585140.0,2420465.0,3747427.0,,7217694.0,
EdwardsCurves,,,,2795953.0,,,,9331763.0,,
