Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,922727.0,1347348.0,1511959.0,1511654.0,,3670462.0,5254931.0,,7034345.0
MontgomeryCurves,,,,1571041.0,,,,5362901.0,,
BrainpoolCurvesT1,799742.0,901853.0,1160214.0,,1570736.0,3416434.0,3703116.0,,7038922.0,
BrainpoolCurvesR1,622557.0,867063.0,1179807.0,,1749935.0,2382989.0,3607351.0,,6979291.0,
EdwardsCurves,,,,2716668.0,,,,9321876.0,,
