Curve Type,160,192,224,255,256,320,384,448,512,521
ShortWeierstrassCurves,,842589.0,1491757.0,1663875.0,1234433.0,,2853569.0,4764087.0,,5383409.0
MontgomeryCurves,,,,1189328.0,,,,3728689.0,,
BrainpoolCurvesT1,472167.0,616026.0,835691.0,,1174740.0,1734432.0,2686211.0,,5273424.0,
BrainpoolCurvesR1,472045.0,621886.0,947508.0,,1296810.0,2038447.0,2921380.0,,6103500.0,
EdwardsCurves,,,,2176447.0,,,,7462628.0,,
